title,link,date,category,source_section,content
"Դատարանները «շիվարած» են. իներցիա՞, թե՞ վախ. «Փաստ»",https://hahr.am/%d5%a4%d5%a1%d5%bf%d5%a1%d6%80%d5%a1%d5%b6%d5%b6%d5%a5%d6%80%d5%a8-%d5%b7%d5%ab%d5%be%d5%a1%d6%80%d5%a1%d5%ae-%d5%a5%d5%b6-%d5%ab%d5%b6%d5%a5%d6%80%d6%81%d5%ab%d5%a1%d5%9e-%d5%a9%d5%a5/,2018-06-08T15:03:05+00:00,Փաստաբանների հետապնդումներ,https://hahr.am/category/monitoring-hy/,"Հայաստանի նոր իշխանությունը բացառել է իշխանական որևէ այլ օղակի՝ դատավորների գործունեության նապօրինի միջամտելու գործելակերպը։ Դատական համակարգի շուրջ առկա դիրքորոշումներում, սակայն, մտավախություն կա: Մի կողմից, այո, դատարաններին ազատություն է տրված, բայց մյուս կողմից կա ամենաթողության վտանգը: Բացի այդ, արդյո՞ք պետք չեն մեխանիզմներ, որոնք եթե չեն բացառի, գոնե նվազագույնի կհասցնեն այդ ոլորտում առկա կոռուպցիան: «Հելսինկյան ասոցիացիա» իրավապաշտպան կազմակերպության ղեկավար Նինա Կարապետյանցը մտավախություն չունի, թե իրավիճակը կարող է ամենաթողության վերածվել:

Ամբողջական հարցազրույցը տես՝ https://past.am/?p=193703&l=am։"
Փաստաբանների պալատի որոշումը բողոքարկվում է դատարանում,https://hahr.am/%d6%83%d5%a1%d5%bd%d5%bf%d5%a1%d5%a2%d5%a1%d5%b6%d5%b6%d5%a5%d6%80%d5%ab-%d5%ba%d5%a1%d5%ac%d5%a1%d5%bf%d5%ab-%d5%b8%d6%80%d5%b8%d5%b7%d5%b8%d6%82%d5%b4%d5%a8-%d5%a2%d5%b8%d5%b2%d5%b8%d6%84%d5%a1/,2018-05-30T13:53:02+00:00,Փաստաբանների հետապնդումներ,https://hahr.am/category/monitoring-hy/,"Երեւան քաղաքի ընդհանուր իրավասության դատարանի Կենտրոնի նստավայրում այսօր շարունակվեց փաստաբան Վահե Գրիգորյանի հայցն ընդդեմ ՓՊ որոշման։ Փաստաբան Վահե Գրիգորյանը դատարանից պահանջում էր անվավեր ճանաչել պալատի նախագահի և խորհրդի որոշումները։ Պատմությունը սկսել էր փաստաբաններից Տիգրան Աթանեսյանի ՖԲ-ում նյութի հրապարակումիցհետո, երբ հայցվորը՝ Վահե Գրիգորյանը, մեկնաբանություն էր գրել։

«Ինձ թվում է, որ դու [դիմելով պրն. Տ. Աթանեսյանին] պետք է փաստաբանների դպրոցում ժամեր վերցնես դասավանդելու համար «Ինչպիսին չպետք է լինեն Փաստաբանների պալատը եւ այն ներկայացնող անձինք» թեմայով եւ, որպես ուսումնական նյութեր, ունկնդիրներին բաժանես քո գործերով եւ դիմումների հիման վրա քեզ ուղղված նամակները: Իսկ այս նամակի 2-րդ կետին նախորդող պարբերության հեղինակը, որի մտքով անցել է նման պատասխան գրել փաստաբանին, իմ կարծիքով տառապում է կրիտինիզմով՝մի հիվանդություն, որը որոշակի հորմոնային անբավարարության հետեւանքով ժամանակին շեշտակիորեն դանդաղեցրել կամ առհասարակ կասեցրել է անձի մտավորզարգացումը: Դրահամար, չեմ օգտագործի նրա նկատմամբ վիրավորական արտահայտություն՝հասկանալով, որ դա ֆիզիկական դիսֆունկցիայի հետեւանք է»,- գրված էր մեկնաբանության մեջ։

Պատասխանող կողմի ներկայացուցիչ Գեւորգ Մկրտչյանը նշեց, որ հայցվորը դատարանում որեւէ փաստ չի վիճարկում, զուտ իրավական հարց է բարձրացնում: Այսօրվա դատական նիստին հայցվոր Վահե Գրիգորյանը եւ նրա ներկայացուցիչ Մուշեղ Շուշանյանը չէին ներկայացել: Դատավոր Ռուբեն Վարդազարյանը գործը համարեց դատաքննության նախապատրաստված: Դատաքննությունը տեղի կունենա հունիսի 20-ին՝ ժամը 10.30-ին:"
Մուշեղ Շուշանյանը հերթական նկատողությունը ստացավ,https://hahr.am/%d5%b4%d5%b8%d6%82%d5%b7%d5%a5%d5%b2-%d5%b7%d5%b8%d6%82%d5%b7%d5%a1%d5%b6%d5%b5%d5%a1%d5%b6%d5%a8-%d5%b0%d5%a5%d6%80%d5%a9%d5%a1%d5%af%d5%a1%d5%b6-%d5%b6%d5%af%d5%a1%d5%bf%d5%b8%d5%b2%d5%b8%d6%82/,2018-05-25T21:15:11+00:00,Փաստաբանների հետապնդումներ,https://hahr.am/category/monitoring-hy/,"Մուշեղ Շուշանյանը եւ մի խումբ այլ փաստաբաններ հրաժարվել էին բացել իրենց պայուսակները՝ հայտարարելով, որ զննության անվան տակ խուզարկություն է կատարվում: Նրանք նշում էին, որ խնդիրը կարող է լուծվել միայն այն ժամանակ, երբ դատարաններում տեղադրվեն զննության համար նախատեսված սկաներ սարքեր:

«Սասնա ծռեր»-ի գործով փաստաբանները նշում էին, որ կարգադրիչները խտրական վերաբերմունք են դրսեւորում որոշ պաշտպանների նկատմամբ՝ հայտարարելով, թե նրանց մոտ արգելված իր կա:

Սակայն Փաստաբանների պալատի խորհուրդը որոշեց Մուշեղ Շուշանյանին ճանաչել մեղավոր փաստաբանի վարքագծի կանոնների խախտման համար: Նա ստացավ նկատողություն:

ՓՊ խորհուրդը կրկին չթույլատրեց տեսանկարահանումը:"
«Սասնա ծռեր»-ի գործով 12 փաստաբանի նկատմամբ հարուցված վարույթը կարճվեց,https://hahr.am/%d5%bd%d5%a1%d5%bd%d5%b6%d5%a1-%d5%ae%d5%bc%d5%a5%d6%80-%d5%ab-%d5%a3%d5%b8%d6%80%d5%ae%d5%b8%d5%be-12-%d6%83%d5%a1%d5%bd%d5%bf%d5%a1%d5%a2%d5%a1%d5%b6%d5%ab-%d5%b6%d5%af%d5%a1%d5%bf%d5%b4/,2018-05-25T21:10:05+00:00,Փաստաբանների հետապնդումներ,https://hahr.am/category/monitoring-hy/,"Սակայն փաստաբան Իննեսա Պետրոսյանը խորհրդին բացատրություն էր ուղարկել եւ մանրամասներ ներկայացրել, թե ինչ է իրականում տեղի ունեցել դատարանում նախորդ տարվա սեպտեմբերի 20-ին: Այն ընթերցեց զեկուցող Կարեն Սարդարյանը:

«Նիստին մասնակցելու համար գտնվել ենք դատարանի շենքում եւ, տեսնելով, որ դատական կարգադրիչները մեր գործընկեր Մուշեղ Շուշանյանին եւ Արայիկ Պապիկյանին ապօրինի կերպով թույլ չեն տալիս մուտք գործել դահլիճ եւ մասնակցել նիստին, միջնորդություն ենք ներկայացրել նիստը հետաձգելու մասին՝ այն ներկայացնելով դատարանի գրասենյակ: Նիստերի դահլիճ մուտք չենք գործել եւ դատական նիստին չենք մասնակցել, հետեւաբար նիստերի դահլիճը չենք լքել: Դահլիճում չգտնվելով՝ չէինք կարող դահլիճը լքել»,- տեղեկացրել էր Իննեսա Պետրոսյանը։

Պաշտպանը նաեւ հայտնել էր, որ դատավոր Արտուշ Գաբրիելյանը դատական սանկցիա կիրառելուց մի քանի րոպե առաջ Արայիկ Պապիկյանի եւ Մուշեղ Շուշանյանի նկատմամբ արդեն իսկ դատական սանկցիա էր կիրառել՝ զննվելուց հրաժարվելու եւ նիստին չներկայանալու համար.

«Փաստորեն դրանից մի քանի րոպե անց, նույն դատավորը, նույն փաստաբանների նկատմամբ սանկցիա է կիրառում՝ դատական նիստերի դահլիճը լքելու համար, ինչն անթույլատրելի է: Նման տրամաբանությամբ դատարանը կարող է յուրաքանչյուր րոպե նիստին չներկայացած փաստաբանի նկատմամբ սանկցիա կիրառել՝ նիստերի դահլիճը լքելու համար»,- ավելացրել էր Իննեսա Պետրոսյանը:

Բացատրության վերջում Իննեսա Պետրոսյանը խնդրել էր կարճել կարգապահական գործի վարույթը:

Այս նիստին եւս տեսանկարահանումն արգելվեց, թույլատրվեց միայն ձայնագրությունը:"
Իննեսա Պետրոսյանի նկատմամբ հարուցված կարգապահական վարույթը կարճվեց,https://hahr.am/%d5%ab%d5%b6%d5%b6%d5%a5%d5%bd%d5%a1-%d5%ba%d5%a5%d5%bf%d6%80%d5%b8%d5%bd%d5%b5%d5%a1%d5%b6%d5%ab-%d5%b6%d5%af%d5%a1%d5%bf%d5%b4%d5%a1%d5%b4%d5%a2-%d5%b0%d5%a1%d6%80%d5%b8%d6%82%d6%81%d5%be%d5%a1/,2018-05-25T11:20:48+00:00,Փաստաբանների հետապնդումներ,https://hahr.am/category/monitoring-hy/,"Իննեսա Պետրոսյանը, սակայն, նշում է՝ դատավոր Արտուշ Գաբրիելյանը փորձել է լռեցնել իրեն կարծիք հայտնելիս:

ՓՊ խորհուրդը խորհրդակցական սենյակից վերադառնալով հայտնեց 17123 կարգապահական գործը կարճելու որոշման մասին: Նշելով՝ որ Իննեսա Պետրոսյանի գործողություններում վարքագծի նորմերի խախտում չկա:

Ի դեպ, այս գործով եւս արգելվեց տեսանկարահանումը:"
Փաստաբանների նկատմամբ հարուցված հերթական վարույթներից մեկը կարճվեց,https://hahr.am/%d6%83%d5%a1%d5%bd%d5%bf%d5%a1%d5%a2%d5%a1%d5%b6%d5%b6%d5%a5%d6%80%d5%ab-%d5%b6%d5%af%d5%a1%d5%bf%d5%b4%d5%a1%d5%b4%d5%a2-%d5%b0%d5%a1%d6%80%d5%b8%d6%82%d6%81%d5%be%d5%a1%d5%ae-%d5%b0%d5%a5%d6%80/,2018-05-25T08:05:32+00:00,Փաստաբանների հետապնդումներ,https://hahr.am/category/monitoring-hy/,"Փաստաբանների պալատի խորհրդի կողմից իրականացվող կարգապահական վարույթի նիստին փաստաբաններ Նինա Կարապետյանցը եւ Արայիկ Պապիկյանը միջնորդեցին, որպեսզի ՓՊ խորհուրդը թույլատրինիստըտեսանկարահանել։

Խորհրդակցական սենյակից վերադառնալով՝ խորհուրդը հայտնեց որոշումը, այն է՝ թույլատրել միայն ձայնագրություն կատարել, նշելով, որ դիմողի կարծիքը հայտնի չէ: Պաշտպան Արայիկ Պապիկյանը նշեց, որ անձամբ դիմել է դատավոր Տաթեւիկ Գրիգորյանին՝ նիստի ընթացքում տեսանկարահանման վերաբերյալ նրա դիրքորոշումը ճշտելու նպատակով։

«Ինքը դատական նիստին հայտնեց, որ պարտավոր չէ ինձ պատասխանել: Ինքը չի հարգել ինձ, չի հարգել խորհրդին: Իր անհասկանալի, տարօրինակ վարքագիծը չի համապատասխանում այն բարձր կոչումին, որ ինքը կրում է։ Նա նաեւ ապօրինի որոշում է կայացրել, որը հիմա քննում է խորհուրդը։ Քանի որ ինչ- որ անձի ցանկությունը կամ կամակորությունը զրկեց բավարարված միջնորդություն ստանալուց, ապա հայտարարում եմ, որ այս նիստին ես չեմ մասնակցի եւ կլքեմ այն»,- ասաց Արայիկ Պապիկյանը:

Մինչ փաստաբանները կլքեին դահլիճը, «Սասնա ծռեր» եւ «Ժիրայր Սեֆիլյան եւ մյուսների» գործերով փաստաբանը հիշեցրեց, որ իրենց նկատմամբ դատական պատժամիջոցների միջոցով իրենց նկատմամբհետապնդումներն սկսվել են կիրառվել դեռ նախորդ տարվանից: Արայիկ Պապիկյանը նույնիսկ հիշեց, որ դատավորներից մեկը «Սասնա ծռերի» գործով նիստին իր նկատմամբ պատժամիջոց է կիրառել դահլիճը լքելու համար, մինչդեռ կարգադիչներն իրեն թույլ չէին տվել ներս մտնել եւ ինքը դատարանի բակում կանգնած է եղել:«Խնդիրն ավելի գլոբալ է․ դատական իշխանությունը տեռորի է ենթարկում, որին ակամայից աջակցում է Փաստաբանների պալատի խորհուրդը»,- հավելեց պաշտպանը:

Նինա Կարապետյանցն էլ ափսոսանք հայտնեց, որ խորհրդի անդամները տեղյակ չեն փաստաբանների նկատմամբ տեւական հետապնդումների մասին: Նիստը նախագահող Տիգրան Խուրշուդյանը հայտարարեց՝ ինքը տեղյակ չի նման հետապնդումների մասին: «Ողջ միջազգային հանրությունն արձագանքեց փաստաբանների պատժամիջոցների հետ կապված հետապնդումներին: Փաստաբաններին միանշանակ հետապնդում էին․ այլ նպատակ չէր կարող լինել: Ես ափսոսում եմ, որ խորհուրդը չի նկատել դա», – ասաց իրավապաշտպան, փաստաբան Նինա Կարապետյանցը, նշելով նաև, որ տեսանկարահանում թույլ չտալով ՝ ՓՊ խորհուրդը պաշտպանում է դիմող կողմին եւ ոտնահարում պատասխանողի իրավունքները:

Փաստաբանները լքեցին դահլիճը, իսկ խորհուրդը խորհրդակցական սենյակից վերադառնալուց հետո որոշեց կարճել Արայիկ Պապիկյանի, Նինա Կարապետյանցի եւ Տիգրան Հայրապետյանի դեմ հարուցվածթիվ 17189 կարգապահական վարույթը:"
Փաստաբան Արայիկ Պապիկյանը մեղավոր ճանաչվեց,https://hahr.am/%d6%83%d5%a1%d5%bd%d5%bf%d5%a1%d5%a2%d5%a1%d5%b6-%d5%a1%d6%80%d5%a1%d5%b5%d5%ab%d5%af-%d5%ba%d5%a1%d5%ba%d5%ab%d5%af%d5%b5%d5%a1%d5%b6%d5%a8-%d5%b4%d5%a5%d5%b2%d5%a1%d5%be%d5%b8%d6%80-%d5%b3%d5%a1/,2018-05-18T13:56:42+00:00,Փաստաբանների հետապնդումներ,https://hahr.am/category/monitoring-hy/,"17128 կարգապահական գործով նիստին կողմերը չէին ներկայացել։ Փաստաբան Արայիկ Պապիկյանը դիմել էր խորհրդին եւ խնդրել նիստը հետաձգել, քանի որ ծանրաբեռնված է եւ չի կարող նիստին մասնակցել։ Սակայն խնդրանքը ազդեցություն չունեցավ․ խորհուրդը որոշեց շարունակել նիստը եւ նկատողություն սահմանել փաստաբանի վարքագծի կանոնագրքի 4 .1 պահանջների խախտման հատկանիշներով՝ ըստ որի փաստաբանը, ով ներկայանում է կամ մասնակցում է գործին դատարանի կամ արբիտրաժային տրիբունալի առջև, պետք է ենթարկվի այդ դատարանի կամ տրիբունալի կողմից կիրառվող վարվելակերպի կանոններին, այդ թվում հարգանքով վերաբերվել դատավորին և դատավարության մյուս մասնակիցներին։ Այդ կանոններին ենթարկվելու պարտականությունը չի սահմանափակում փաստաբանի` դատավորի կամ արբիտրի գործողությունների դեմ առարկելու կամ այլ դատավարական իրավունքներից օգտվելու հնարավորությունը: Փաստաբանը դատարանի հանդեպ ճշգրիտ հարգանք և համակրանք դրսևորելու հետ միաժամանակ պետք է իր վստահորդի շահերը պաշտպանի անկաշկանդ և անվախ` հաշվի չառնելով իր անձնական շահերը կամ ցանկացած հետևանքները, որոնք կպատահեն իր կամ ցանկացած այլ անձի հետ:

Նիստի ընթացքում արգելվեց տեսանկարահանում անցկացնելը, թույլատրվեց միայն ձայնագրումը։"
Տիգրան Եգորյանը նկատողություն ստացավ,https://hahr.am/%d5%bf%d5%ab%d5%a3%d6%80%d5%a1%d5%b6-%d5%a5%d5%a3%d5%b8%d6%80%d5%b5%d5%a1%d5%b6%d5%a8-%d5%b6%d5%af%d5%a1%d5%bf%d5%b8%d5%b2%d5%b8%d6%82%d5%a9%d5%b5%d5%b8%d6%82%d5%b6-%d5%bd%d5%bf%d5%a1%d6%81%d5%a1/,2018-05-18T13:51:39+00:00,Փաստաբանների հետապնդումներ,https://hahr.am/category/monitoring-hy/,"Պաշտպանը լքել էր նիստերի դահլիճը: Դատավորը սա համարել էր անհարգալից վերաբերմունք եւ դիմել Փաստաբանների պալատ։ Փաստաբանների պալատի կարգապահական 17188 գործով փաստաբանը մեղավոր ճանաչվեց վարքագծի 4.1 կետի պահանջների խախտման հատկանիշներով եւ ստացավ նկատողություն։ Որոշումը 20-օրյա ժամկետում կուղարկվի կողմերին եւ այն կարող է բողաքարկվել դատարանում։

Ի դեպ, կարգապահական վարույթի ընթացքում արգելվեց տեսանկարահանում անցկացնելը, թույլատրվեց միայն ձայնագրումը։"
Կարգապահական վարույթ. Արայիկ Պապիկյանը նկատողություն ստացավ,https://hahr.am/%d5%af%d5%a1%d6%80%d5%a3%d5%a1%d5%ba%d5%a1%d5%b0%d5%a1%d5%af%d5%a1%d5%b6-%d5%be%d5%a1%d6%80%d5%b8%d6%82%d5%b5%d5%a9-%d5%a1%d6%80%d5%a1%d5%b5%d5%ab%d5%af-%d5%ba%d5%a1%d5%ba%d5%ab%d5%af%d5%b5%d5%a1/,2018-05-18T13:47:28+00:00,Փաստաբանների հետապնդումներ,https://hahr.am/category/monitoring-hy/,"Փաստաբան Արայիկ Պապիկյանն այսօր նկատողություն ստացավ 17124 ԿԳ-ով։ Էրեբունի եւ Նուբարաշեն վարչական շրջանների ընդհանուր իրավասության դատարանի դատավոր Արտուշ Գաբրիելյանը դիմել էր Փաստաբանների պալատ եւ տեղեկացրել, որ նախորդ տարվա սեպտեմբերի 6-ին Արայիկ Պապիկյանն առանց նախագահողի թույլտվության լքել է նիստի դահլիճը։ Դա տեղի է ունեցել « Սասնա ծռեր»-ի գործով դատական նիստի ժամանակ: Արայիկ Պապիկյանը հայտարարել էր, որ առանց իր պաշտպանյալի՝ դատական նիստին ներկայության լիազորված չէ մասնակցել նիստին։ Նա նաեւ նշել էր, որ փաստաբանների նկատմամբ դրսեւորվում է կամայական մոտեցում։ Իր ձեռքի պայուսակը, թեեւ տվել է ազդանշան, սակայն կարգադրիչներն իրեն թույլատրել են մտնել դահլիճ, փոխարենը իր գործընկերներ Մուշեղ Շուշանյանին եւ Լուսինե Սահակյանին չի թույլատրվել։ Խորհուրդը որոշեց դահլիճը լքելու համար Արայիկ Պապիկյանին ճանաչել մեղավոր եւ կիրառել նկատողություն։

Արայիկ Պապիկյանը ծանրաբեռնվածության պատճառով չէր մասնակցում կարգապահականի նիստին: Նա խնդրել էր հետաձգել նիստը, սակայն խորհուրդը որոշեց չընդառաջել պաշտպանին: Այսօրվա նիստի ընթացքում տեսանկարահանում անելն արգելվեց:"
Դատավորը չի ներկայացել պալատ՝ փաստաբանների կարգապահականների վերաբերյալ բացատրություն տալու,https://hahr.am/%d5%a4%d5%a1%d5%bf%d5%a1%d5%be%d5%b8%d6%80%d5%a8-%d5%b9%d5%ab-%d5%b6%d5%a5%d6%80%d5%af%d5%a1%d5%b5%d5%a1%d6%81%d5%a5%d5%ac-%d5%ba%d5%a1%d5%ac%d5%a1%d5%bf%d5%9d-%d6%83%d5%a1%d5%bd%d5%bf%d5%a1%d5%a2/,2018-05-16T18:10:50+00:00,Փաստաբանների հետապնդումներ,https://hahr.am/category/monitoring-hy/,"Փաստաբանների պալատում հետաձգվեց 11 փաստաբանների՝ Արայիկ Պապիկյանի, Նինա Կարապետյանցի, Դավիթ Գյուրջյանի, Լուսինե Սահակյանի, Արա Ղարագյոզյանի, Երվանդ վարոսյանի, Հրանտ Գեւորգյանի, Մուշեղ Շուշանյանի, Ինեսսա Պետրոսյանի, Արա Զաքարյանի, Հարություն Բաղդասարյանի եւ Տիգրան Հայրապետյանի վերաբերյալ կարգապահական նիստը։ Փաստաբաններից Ինեսսա Պետրոսյանը չէր ներկայացել նիստին, քանի որ տանը դժբախտություն էր տեղի ունեցել։

ՓՊ-ում վարույթ հարուցելու համար հիմք է հանդիսացել Երեւան քաղաքի Էրեբունի եւ Նուբարաշեն վարչական շրջանների ընդհանուր իրավասության դատարանի դատավոր Արտուշ Գաբրիելյանի՝ «Դատական սանկցիա» կիրառելու մասին որոշումը։ «Սասնա ծռեր»-ի գործով հերթական դատական նիստում, երբ դատավորը վերադարձել է խորհրդակցական սենյակից, նրան է հանձնվել փաստաբանների միջնորդությունը՝ խնդրելով հետաձգել դատական նիստը՝ ապահովելով բացակայող պաշտպաններ՝ Մուշեղ Շուշանյանի եւ Արայիկ Պապիկյանի անխոչընդոտ մասնակցությունը։ Նրանք այդ պահին գտնվել են դատարանի բակում։ Քանի որ դատական կարգադրիչները ապօրինի կերպով նրանց թույլ չեն տվել մուտք գործել նիստերի դահլիճ:

Սակայն դատավոր Արտուշ Գաբրիելյանը որոշել է, որ Արայիկ Պապիկյանը եւ Մուշեղ Շուշանյանը եւս լքել են նիստերի դահլիճը։

Ի դեպ, դատավոր Արտուշ Գաբրիելյանը չի ներկայացել պալատ՝ բացատրություն տալու։ Նա չի ներկայանում նաեւ ՓՊ խորհրդի նիստին։ Հենց դատավորի չներկայանալն ու նրա կարծիքը չճշտելն էլ հիմք է հանդիսանում, որ ՓՊ—ի կարգապահական նիստում արգելվի տեսանկարահանումը։

Փաստաբանների պալատի խորհրդի կարգապահական նիստի լրացուցիչ օրվա եւ ժամի մասին կտեղեկացվի լրացուցիչ։"
Փաստաբանների պալատի ներկայացուցիչը տեսանկարահանվելու ցանկություն չուներ,https://hahr.am/%d6%83%d5%a1%d5%bd%d5%bf%d5%a1%d5%a2%d5%a1%d5%b6%d5%b6%d5%a5%d6%80%d5%ab-%d5%ba%d5%a1%d5%ac%d5%a1%d5%bf%d5%ab-%d5%b6%d5%a5%d6%80%d5%af%d5%a1%d5%b5%d5%a1%d6%81%d5%b8%d6%82%d6%81%d5%ab%d5%b9%d5%a8/,2018-05-16T15:18:40+00:00,Փաստաբանների հետապնդումներ,https://hahr.am/category/monitoring-hy/,"Երեւան քաղաքի ընդհանուր իրավասության դատարանի Կենտրոնի նստավայրում այսօր շարունակվեց փաստաբանի հայցն ընդդեմ ՓՊ որոշման։ Փաստաբան Վահե Գրիգորյանը դատարանից պահանջում է անվավեր ճանաչել պալատի նախագահի և խորհրդի որոշումները։ Պատմությունը սկսել էր փաստաբաններից Տիգրան Աթանեսյանի ՖԲ-ում հրապարակված նյութից հետո, երբ հայցվորը՝ Վահե Գրիգորյանը, մեկնաբանություն էր գրել։

«Ինձ թվում է, որ դու [դիմելով պրն. Տ. Աթանեսյանին] պետք է փաստաբանների դպրոցում ժամեր վերցնես դասավանդելու համար «Ինչպիսին չպետք է լինեն Փաստաբանների պալատը եւ այն ներկայացնող անձինք» թեմայով եւ, որպես ուսումնական նյութեր, ունկնդիրներին բաժանես քո գործերով եւ դիմումների հիման վրա քեզ ուղղված նամակները: Իսկ այս նամակի 2-րդ կետին նախորդող պարբերության հեղինակը, որի մտքով անցել է նման պատասխան գրել փաստաբանին, իմ կարծիքով տառապում է կրիտինիզմով՝մի հիվանդություն, որը որոշակի հորմոնային անբավարարության հետեւանքով ժամանակին շեշտակիորեն դանդաղեցրել կամ առհասարակ կասեցրել է անձի մտավորզարգացումը: Դրահամար, չեմ օգտագործի նրա նկատմամբ վիրավորական արտահայտություն՝հասկանալով, որ դա ֆիզիկական դիսֆունկցիայի հետեւանք է»։

Դրա համար նա կարգապահական պատասխանատվության է ենթարկվել։

Այսօր հայցվոր կողմը չէր ներկայացել դատական նիստին։ Փաստաբանների պալատի ներկայացուցիչ Գեւորգ Մկրտչյանն առարկեց տեսանկարահանման միջնորդության դեմ․ «Տեսանկարահանվելու ցանկություն չունեմ։ Դա որոշակի շահարկումների տեղիք է տալիս»,- ասաց Գեւորգ Մկրտչյանը։

Պատասխանողը, դատարանի առաջարկով, ապացուցման վերաբերյալ գրավոր դիրքորոշում հայտնելու համար երկու շաբաթ ժամանակ խնդրեց։ Դատական նիստը կշարունակվի մայիսի 30-ին։"
«Փաստաբանների շահերի պաշտպանությունը Հայաստանում»,https://hahr.am/%d6%83%d5%a1%d5%bd%d5%bf%d5%a1%d5%a2%d5%a1%d5%b6%d5%b6%d5%a5%d6%80%d5%ab-%d5%b7%d5%a1%d5%b0%d5%a5%d6%80%d5%ab-%d5%ba%d5%a1%d5%b7%d5%bf%d5%ba%d5%a1%d5%b6%d5%b8%d6%82%d5%a9%d5%b5%d5%b8%d6%82%d5%b6/,2018-05-07T10:00:53+00:00,Փաստաբանների հետապնդումներ,https://hahr.am/category/monitoring-hy/,"2016 թվականից Հայաստանում ընթացող աղմկահարույց քրեական գործերում որպես պաշտպաններ ներգրավված մի խումբ ակտիվ և անկախ փաստաբաններ ենթարկվել են ոտնձգությունների եւ խոչընդոտների իրենց մասնագիտական ​​գործունեությունը դատարաններում իրականացնելու ընթացքում: Մանրամասն տեղեկույթի համար կարող եք կարդալ ՔՀՀ-ի անդամ 39 իրավապաշտպան հասարակական կազմակերպությունների կողմից ստորագրված հայտարարությունը (http://www.civicsolidarity.org/article/1490/armenia-harassment-lawyers-working-high-profile-cases) եւ «Ապակե պատից այն կողմ. արդար դատավարության իրավունքը «Սասնա ծռերի» գործերում» Հայաստանում իրականացված փաստահավաք առաքելության զեկույցը (http://www.civicsolidarity.org/article/1540/new-report-behind-glass-wall-right)։

Որպես փաստաբանների աջակցությանը, ինչպես նաեւ անկախ փաստաբանության կառույցի պաշտպանությանն ու ամրապնդմանն ուղղված ջանքերի տրամաբանական շարունակություն, Ժողովրդավարության եվրոպական հիմնադրամի (EED) աջակցությամբ, Հելսինկյան ասոցիացիան իրականացնում է ծրագիր, որը նպատակաուղղված է ա) Հայաստանի քաղաքացիական հասարակության, ԶԼՄ-ների եւ այլ կարեւոր դերակատարների իրազեկմանը պետական ​​իրավական նախաձեռնությունների եւ դրանց հնարավոր գործնական հետեւանքների վերաբերյալ, բ) դատարանների մշտադիտարկմանը, գ) միջազգային իրավապաշտպան գործունեությանը ընդլայնմանը Հայաստանի իշխանությունների վրա հնարավոր ազդեցության ապահովման նպատակով, և դ) ծրագրային թիմի ինստիտուցիոնալ զարգացմանը։"
Իրավապահներն աջակցում են բռնությունների և արտագաղթի զարգացմանը,https://hahr.am/%d5%ab%d6%80%d5%a1%d5%be%d5%a1%d5%ba%d5%a1%d5%b0%d5%b6%d5%a5%d6%80%d5%b6-%d5%a1%d5%bb%d5%a1%d5%af%d6%81%d5%b8%d6%82%d5%b4-%d5%a5%d5%b6-%d5%a2%d5%bc%d5%b6%d5%b8%d6%82%d5%a9%d5%b5%d5%b8%d6%82%d5%b6-2/,2017-05-16T12:27:21+00:00,Ընտրություններ,https://hahr.am/category/monitoring-hy/,
Հելսինկյան ասոցիացիայի հայտարարությունը՝ Երևանի ավագանու ընտրությունների ժամանակ տեղի ունեցած բռնությունների մասին,https://hahr.am/%d5%b0%d5%a5%d5%ac%d5%bd%d5%ab%d5%b6%d5%af%d5%b5%d5%a1%d5%b6-%d5%a1%d5%bd%d5%b8%d6%81%d5%ab%d5%a1%d6%81%d5%ab%d5%a1%d5%b5%d5%ab-%d5%b0%d5%a1%d5%b5%d5%bf%d5%a1%d6%80%d5%a1%d6%80%d5%b8%d6%82%d5%a9-2/,2017-05-15T12:44:57+00:00,Ընտրություններ,https://hahr.am/category/monitoring-hy/,"Անընդունելի ենք համարում ՀՀ գլխավոր դատախազության ներկայացուցչի կանխակալ հայտարարությունը, որով Զարուհի Փոստանջյանի նկատմամբ կիրառված բռնությունը որակվել է որպես իրավաչափ գործողություն: Անկախ հետագա քննության արդյունքներից՝ տեղի ունեցածին շատ կարճ ժամանակ անց նման գնահատական տալը քննության վրա ճնշում գործադրելու և ուղղորդելու բացահայտ միտում ունի, ինչն արդեն իսկ հիմնավոր կասկած է հարուցում քննության հետագա օբյեկտիվ լինելու վերաբերյալ:

Պահանջում ենք՝

1. Պատշաճ, բոլոր իրավական ընթացակարգերի պահպանմամբ իրականացնել քննություն՝ անձեռնմխելիությամբ օժտված անձի, ԶԼՄ ներկայացուցիչների, այլ անձանց նկատմամբ կիրառված բռնությունների մեղավորներին բացահայտել և ենթարկել քրեական պատասխանատվության:

2. Հաշվի առնելով այն բազմաթիվ փաստերը, որ նմանատիպ բռնությունները կրում են շարունակական և պարբերական բնույթ՝ պահանջում ենք առարկայական քայլեր ձեռնարկել՝ հետագայում նմանատիպ երևույթները բացառելու համար:"
